biosequence_name	is_covering	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
P19105	C	canonical	  1.000	  0.000	1749	 11.080	25								P24844	1137	14				nP20K MYL12A NX_P19105-1 Myosin regulatory light chain 12A isoform Iso 1 PE=1 CONCAT=95	Homo sapiens
P24844	C	canonical	  1.000	  0.000	2101	 13.310	22								P24844	1137	14				nP20K MYL9 NX_P24844-1 Myosin regulatory light polypeptide 9 isoform Iso 1 PE=1 CONCAT=230	Homo sapiens
P24855	C	canonical	  0.976	  0.000	23	  0.109	2								P24855	1138	3				nP20K DNASE1 NX_P24855-1 Deoxyribonuclease-1 isoform Iso 1 PE=1 CONCAT=3705	Homo sapiens
P25205	C	canonical	  0.999	  0.000	15	  0.016	5								P25205	1141	6				nP20K MCM3 NX_P25205-1 DNA replication licensing factor MCM3 isoform Iso 1 PE=1 CONCAT=1656	Homo sapiens
IPI00871622	C	canonical	  1.000	  0.000	78025	444.861	70								P25311	1142	13				IPI:IPI00871622.2|SWISS-PROT:A8MT79 Tax_Id=9606 Gene_Symbol=- Putative zinc-alpha-2-glycoprotein-like 1	Homo sapiens
P25311	C	canonical	  1.000	  0.000	566777	1700.78	315								P25311	1142	13				nP20K AZGP1 NX_P25311-1 Zinc-alpha-2-glycoprotein isoform Iso 1 PE=1 CONCAT=1038	Homo sapiens
P25325	C	canonical	  1.000	  0.000	210	  0.798	15								P25325	1143	7				nP20K MPST NX_P25325-1 3-mercaptopyruvate sulfurtransferase isoform Iso 1 PE=1 CONCAT=952	Homo sapiens
P25398	C	canonical	  1.000	  0.000	34	  0.277	6								P25398	1144	2				nP20K RPS12 NX_P25398-1 40S ribosomal protein S12 isoform Iso 1 PE=1 CONCAT=177	Homo sapiens
P25445	C	canonical	  1.000	  0.000	67	  0.201	12								P25445	1145	17				nP20K FAS NX_P25445-1 Tumor necrosis factor receptor superfamily member 6 isoform Iso 1 PE=1 CONCAT=411	Homo sapiens
P25685	C	canonical	  0.978	  0.000	5	  0.014	2								P25685	1146	7				nP20K DNAJB1 NX_P25685-1 DnaJ homolog subfamily B member 1 isoform Iso 1 PE=1 CONCAT=923	Homo sapiens
P25774	C	canonical	  1.000	  0.000	785	  2.797	16								P25774	1147	4				nP20K CTSS NX_P25774-1 Cathepsin S isoform Iso 1 PE=1 CONCAT=190	Homo sapiens
P25786	C	canonical	  1.000	  0.000	1387	  4.162	27								P25786	1148	8				nP20K PSMA1 NX_P25786-1 Proteasome subunit alpha type-1 isoform Short PE=1 CONCAT=210	Homo sapiens
P25788	C	canonical	  1.000	  0.000	576	  2.526	20								P25788	1149	6				nP20K PSMA3 NX_P25788-1 Proteasome subunit alpha type-3 isoform Iso 1 PE=1 CONCAT=88	Homo sapiens
P25815	C	canonical	  0.999	  0.000	69	  0.984	6								P25815	1150	1				nP20K S100P NX_P25815-1 Protein S100-P isoform Iso 1 PE=1 CONCAT=141	Homo sapiens
P25942	C	canonical	  0.999	  0.000	5	  0.022	2								P25942	1152	1				nP20K CD40 NX_P25942-1 Tumor necrosis factor receptor superfamily member 5 isoform I PE=1 CONCAT=336	Homo sapiens
P26006	C	canonical	  0.999	  0.000	39	  0.048	6								P26006	1153	5				nP20K ITGA3 NX_P26006-2 Integrin alpha-3 isoform Iso 1 PE=1 CONCAT=2204	Homo sapiens
P26022	C	canonical	  0.999	  0.000	50	  0.143	10								P26022	1154	1				nP20K PTX3 NX_P26022-1 Pentraxin-related protein PTX3 isoform Iso 1 PE=1 CONCAT=538	Homo sapiens
P26373	C	canonical	  0.999	  0.000	11	  0.063	5								P26373	1156	7				nP20K RPL13 NX_P26373-1 60S ribosomal protein L13 isoform Iso 1 PE=1 CONCAT=328	Homo sapiens
P26440	C	canonical	  1.000	  0.000	18	  0.045	4								P26440	1157	11				nP20K IVD NX_P26440-1 Isovaleryl-CoA dehydrogenase, mitochondrial isoform Iso 1 PE=1 CONCAT=1195	Homo sapiens
P26447	C	canonical	  1.000	  0.000	515	  4.894	13								P26447	1158	2				nP20K S100A4 NX_P26447-1 Protein S100-A4 isoform Iso 1 PE=1 CONCAT=119	Homo sapiens
P26572	C	canonical	  1.000	  0.000	426	  1.157	27								P26572	1159	13				nP20K MGAT1 NX_P26572-1 Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase isoform Iso 1 PE=1 CONCAT=971	Homo sapiens
P26599	C	canonical	  1.000	  0.000	237	  0.563	21								P26599	1160	21				nP20K PTBP1 NX_P26599-1 Polypyrimidine tract-binding protein 1 isoform Iso 1 PE=1 CONCAT=1211	Homo sapiens
P26639	C	canonical	  1.000	  0.000	46	  0.060	25								P26639	1161	16				nP20K TARS NX_P26639-1 Threonine--tRNA ligase, cytoplasmic isoform Iso 1 PE=1 CONCAT=1042	Homo sapiens
P26640	C	canonical	  0.999	  0.000	11	  0.010	4								P26640	1162	8				nP20K VARS NX_P26640-1 Valine--tRNA ligase isoform Iso 1 PE=1 CONCAT=2729	Homo sapiens
P26641	C	canonical	  1.000	  0.000	390	  0.855	33								P26641	1163	7				nP20K EEF1G NX_P26641-1 Elongation factor 1-gamma isoform Iso 1 PE=1 CONCAT=355	Homo sapiens
P26718	C	canonical	  0.999	  0.000	7	  0.044	3								P26718	1164	2				nP20K KLRK1 NX_P26718-1 NKG2-D type II integral membrane protein isoform Iso 1 PE=1 CONCAT=334	Homo sapiens
P26842	C	canonical	  0.996	  0.000	9	  0.034	2								P26842	1165	1				nP20K CD27 NX_P26842-1 CD27 antigen isoform Iso 1 PE=1 CONCAT=687	Homo sapiens
P26885	C	canonical	  1.000	  0.000	42	  0.342	6								P26885	1166	2				nP20K FKBP2 NX_P26885-1 Peptidyl-prolyl cis-trans isomerase FKBP2 isoform Iso 1 PE=1 CONCAT=174	Homo sapiens
P26992	C	canonical	  1.000	  0.000	1062	  4.037	14								P26992	1167	4				nP20K CNTFR NX_P26992-1 Ciliary neurotrophic factor receptor subunit alpha isoform Iso 1 PE=1 CONCAT=1015	Homo sapiens
P27105	C	canonical	  1.000	  0.000	3310	 12.581	39								P27105	1168	11				nP20K STOM NX_P27105-1 Erythrocyte band 7 integral membrane protein isoform Iso 1 PE=1 CONCAT=269	Homo sapiens
P27144	C	canonical	  0.999	  0.000	7	  0.029	3								P27144	1169	1				nP20K AK4 NX_P27144-1 Adenylate kinase 4, mitochondrial isoform Iso 1 PE=1 CONCAT=147	Homo sapiens
P27338	C	canonical	  1.000	  0.000	313	  0.637	31								P27338	1170	7				nP20K MAOB NX_P27338-1 Amine oxidase [flavin-containing] B isoform Iso 1 PE=1 CONCAT=233	Homo sapiens
P27487	C	canonical	  1.000	  0.000	5387	  7.143	52								P27487	1174	9				nP20K DPP4 NX_P27487-1 Dipeptidyl peptidase 4 isoform Iso 1 PE=1 CONCAT=911	Homo sapiens
P27635	C	canonical	  0.999	  0.000	16	  0.114	7								P27635	1175	13				nP20K RPL10 NX_P27635-1 60S ribosomal protein L10 isoform Iso 1 PE=1 CONCAT=3	Homo sapiens
P27694	C	canonical	  0.979	  0.000	2	  0.004	2								P27694	1176	1				nP20K RPA1 NX_P27694-1 Replication protein A 70 kDa DNA-binding subunit isoform Iso 1 PE=1 CONCAT=1020	Homo sapiens
P27695	C	canonical	  0.999	  0.000	19	  0.072	5								P27695	1177	10				nP20K APEX1 NX_P27695-1 DNA-(apurinic or apyrimidinic site) lyase isoform Iso 1 PE=1 CONCAT=925	Homo sapiens
P27797	C	canonical	  1.000	  0.000	7975	 21.652	85								P27797	1179	11				nP20K CALR NX_P27797-1 Calreticulin isoform Iso 1 PE=1 CONCAT=673	Homo sapiens
P27816	C	canonical	  1.000	  0.000	39	  0.034	19								P27816	1180	31				nP20K MAP4 NX_P27816-1 Microtubule-associated protein 4 isoform Iso 1 PE=1 CONCAT=1944	Homo sapiens
P27824	C	canonical	  1.000	  0.000	2547	  5.186	64								P27824	1181	18				nP20K CANX NX_P27824-1 Calnexin isoform Iso 1 PE=1 CONCAT=578	Homo sapiens
P27918	C	canonical	  1.000	  0.000	63208	156.688	136								P27918	1182	6				nP20K CFP NX_P27918-1 Properdin isoform Iso 1 PE=1 CONCAT=228	Homo sapiens
P28065	C	canonical	  1.000	  0.000	50	  0.259	8								P28065	1183	8				nP20K PSMB9 NX_P28065-1 Proteasome subunit beta type-9 isoform LMP2.L PE=1 CONCAT=718	Homo sapiens
P28066	C	canonical	  1.000	  0.000	749	  3.882	18								P28066	1184	3				nP20K PSMA5 NX_P28066-1 Proteasome subunit alpha type-5 isoform Iso 1 PE=1 CONCAT=49	Homo sapiens
P28070	C	canonical	  0.999	  0.000	592	  2.813	9								P28070	1185	3				nP20K PSMB4 NX_P28070-1 Proteasome subunit beta type-4 isoform Iso 1 PE=1 CONCAT=436	Homo sapiens
P28072	C	canonical	  0.999	  0.000	209	  0.917	8								P28072	1186	3				nP20K PSMB6 NX_P28072-1 Proteasome subunit beta type-6 isoform Iso 1 PE=1 CONCAT=405	Homo sapiens
P28062	C	canonical	  1.000	  0.000	278	  0.932	15								P28074	1187	14				nP20K PSMB8 NX_P28062-1 Proteasome subunit beta type-8 isoform Iso 1 PE=1 CONCAT=538	Homo sapiens
P28074	C	canonical	  1.000	  0.000	482	  1.832	18								P28074	1187	14				nP20K PSMB5 NX_P28074-1 Proteasome subunit beta type-5 isoform Iso 1 PE=1 CONCAT=570	Homo sapiens
P28300	C	canonical	  0.999	  0.000	43	  0.129	7								P28300	1189	2				nP20K LOX NX_P28300-1 Protein-lysine 6-oxidase isoform Iso 1 PE=1 CONCAT=1279	Homo sapiens
P28331	C	canonical	  0.999	  0.000	3	  0.004	3								P28331	1191	2				nP20K NDUFS1 NX_P28331-1 NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial isoform Iso 1 PE=1 CONCAT=1324	Homo sapiens
P28676	C	canonical	  0.999	  0.000	85	  0.441	7								P28676	1192	9				nP20K GCA NX_P28676-1 Grancalcin isoform Iso 1 PE=1 CONCAT=309	Homo sapiens
P28799	C	canonical	  1.000	  0.000	2743	  5.585	42								P28799	1193	19				nP20K GRN NX_P28799-1 Granulins isoform Iso 1 PE=1 CONCAT=1938	Homo sapiens
P28838	C	canonical	  1.000	  0.000	418	  0.701	43								P28838	1194	6				nP20K LAP3 NX_P28838-1 Cytosol aminopeptidase isoform Iso 1 PE=1 CONCAT=732	Homo sapiens
P28845	C	canonical	  0.999	  0.000	17	  0.065	6								P28845	1195	2				nP20K HSD11B1 NX_P28845-1 Corticosteroid 11-beta-dehydrogenase isozyme 1 isoform Iso 1 PE=1 CONCAT=342	Homo sapiens
P28906	C	canonical	  1.000	  0.000	1202	  6.230	9								P28906	1196	8				nP20K CD34 NX_P28906-1 Hematopoietic progenitor cell antigen CD34 isoform CD34-F PE=1 CONCAT=363	Homo sapiens
P29017	C	canonical	  1.000	  0.000	32	  0.130	6								P29017	1199	6				nP20K CD1C NX_P29017-1 T-cell surface glycoprotein CD1c isoform Iso 1 PE=1 CONCAT=1172	Homo sapiens
P29034	C	canonical	  0.999	  0.000	18	  0.205	2								P29034	1200	3				nP20K S100A2 NX_P29034-1 Protein S100-A2 isoform Iso 1 PE=1 CONCAT=142	Homo sapiens
P29144	C	canonical	  1.000	  0.000	92	  0.076	35								P29144	1202	4				nP20K TPP2 NX_P29144-1 Tripeptidyl-peptidase 2 isoform Iso 1 PE=1 CONCAT=971	Homo sapiens
P29218	C	canonical	  1.000	  0.000	62	  0.208	13								P29218	1203	10				nP20K IMPA1 NX_P29218-1 Inositol monophosphatase 1 isoform Iso 1 PE=1 CONCAT=393	Homo sapiens
P29279	C	canonical	  1.000	  0.000	461	  1.095	19								P29279	1204	6				nP20K CTGF NX_P29279-1 Connective tissue growth factor isoform Iso 1 PE=1 CONCAT=708	Homo sapiens
P29350	C	canonical	  1.000	  0.000	623	  0.960	36								P29350	1205	15				nP20K PTPN6 NX_P29350-1 Tyrosine-protein phosphatase non-receptor type 6 isoform Iso 1 PE=1 CONCAT=512	Homo sapiens
P29401	C	canonical	  1.000	  0.000	4809	  8.845	77								P29401	1208	20				nP20K TKT NX_P29401-1 Transketolase isoform Iso 1 PE=1 CONCAT=1165	Homo sapiens
P29692	C	canonical	  0.999	  0.000	104	  0.371	11								P29692	1213	28				nP20K EEF1D NX_P29692-1 Elongation factor 1-delta isoform Iso 1 PE=1 CONCAT=608	Homo sapiens
P29966	C	canonical	  1.000	  0.000	641	  2.610	16								P29966	1214	3				nP20K MARCKS NX_P29966-1 Myristoylated alanine-rich C-kinase substrate isoform Iso 1 PE=1 CONCAT=678	Homo sapiens
P29972	C	canonical	  1.000	  0.000	25	  0.158	3								P29972	1215	4				nP20K AQP1 NX_P29972-1 Aquaporin-1 isoform Iso 1 PE=1 CONCAT=960	Homo sapiens
P30038	C	canonical	  1.000	  0.000	14	  0.026	9								P30038	1216	4				nP20K ALDH4A1 NX_P30038-1 Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial isoform Iso 1 PE=1 CONCAT=2320	Homo sapiens
P30040	C	canonical	  1.000	  0.000	315	  1.283	14								P30040	1217	4				nP20K ERP29 NX_P30040-1 Endoplasmic reticulum resident protein 29 isoform Iso 1 PE=1 CONCAT=573	Homo sapiens
P30041	C	canonical	  1.000	  0.000	4678	 17.781	41								P30041	1218	3				nP20K PRDX6 NX_P30041-1 Peroxiredoxin-6 isoform Iso 1 PE=1 CONCAT=216	Homo sapiens
P30043	C	canonical	  1.000	  0.000	6132	 34.962	33								P30043	1219	3				nP20K BLVRB NX_P30043-1 Flavin reductase (NADPH) isoform Iso 1 PE=1 CONCAT=721	Homo sapiens
P30044	C	canonical	  1.000	  0.000	859	  3.767	16								P30044	1220	6				nP20K PRDX5 NX_P30044-1 Peroxiredoxin-5, mitochondrial isoform Mitochondrial PE=1 CONCAT=558	Homo sapiens
P30047	C	canonical	  1.000	  0.000	9	  0.128	3								P30047	1222	4				nP20K GCHFR NX_P30047-1 GTP cyclohydrolase 1 feedback regulatory protein isoform Iso 1 PE=1 CONCAT=90	Homo sapiens
P30049	C	canonical	  1.000	  0.000	165	  1.568	5								P30049	1223	2				nP20K ATP5D NX_P30049-1 ATP synthase subunit delta, mitochondrial isoform Iso 1 PE=1 CONCAT=621	Homo sapiens
P30050	C	canonical	  0.999	  0.000	58	  0.367	5								P30050	1224	5				nP20K RPL12 NX_P30050-1 60S ribosomal protein L12 isoform Iso 1 PE=1 CONCAT=212	Homo sapiens
P30084	C	canonical	  1.000	  0.000	174	  0.522	23								P30084	1225	1				nP20K ECHS1 NX_P30084-1 Enoyl-CoA hydratase, mitochondrial isoform Iso 1 PE=1 CONCAT=382	Homo sapiens
P30086	C	canonical	  1.000	  0.000	1842	  9.547	31								P30086	1226	6				nP20K PEBP1 NX_P30086-1 Phosphatidylethanolamine-binding protein 1 isoform Iso 1 PE=1 CONCAT=206	Homo sapiens
P30153	C	canonical	  1.000	  0.000	326	  0.563	35								P30153	1227	24				nP20K PPP2R1A NX_P30153-1 Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform isoform Iso 1 PE=1 CONCAT=188	Homo sapiens
P30273	C	canonical	  1.000	  0.000	317	  4.518	8								P30273	1228	2				nP20K FCER1G NX_P30273-1 High affinity immunoglobulin epsilon receptor subunit gamma isoform Iso 1 PE=1 CONCAT=169	Homo sapiens
P30519	C	canonical	  1.000	  0.000	129	  0.409	4								P30519	1230	7				nP20K HMOX2 NX_P30519-1 Heme oxygenase 2 isoform Iso 1 PE=1 CONCAT=724	Homo sapiens
P30520	C	canonical	  1.000	  0.000	82	  0.203	17								P30520	1231	13				nP20K ADSS NX_P30520-1 Adenylosuccinate synthetase isozyme 2 isoform Iso 1 PE=1 CONCAT=286	Homo sapiens
Q8N142	C	canonical	  1.000	  0.000	41	  0.097	15								P30520	1231	13				nP20K ADSSL1 NX_Q8N142-1 Adenylosuccinate synthetase isozyme 1 isoform Iso 1 PE=1 CONCAT=1516	Homo sapiens
P30566	C	canonical	  1.000	  0.000	34	  0.081	15								P30566	1233	22				nP20K ADSL NX_P30566-1 Adenylosuccinate lyase isoform Iso 1 PE=1 CONCAT=1381	Homo sapiens
P30626	C	canonical	  0.999	  0.000	134	  0.637	6								P30626	1234	4				nP20K SRI NX_P30626-1 Sorcin isoform Iso 1 PE=1 CONCAT=273	Homo sapiens
P30711	C	canonical	  1.000	  0.000	22	  0.105	9								P30711	1235	22				nP20K GSTT1 NX_P30711-1 Glutathione S-transferase theta-1 isoform Iso 1 PE=1 CONCAT=223	Homo sapiens
P30990	C	canonical	  0.999	  0.000	16	  0.130	4								P30990	1237	2				nP20K NTS NX_P30990-1 Neurotensin/neuromedin N isoform Iso 1 PE=1 CONCAT=170	Homo sapiens
P31025	C	canonical	  1.000	  0.000	720	  4.561	9								P31025	1238	4				nP20K LCN1 NX_P31025-1 Lipocalin-1 isoform Iso 1 PE=1 CONCAT=532	Homo sapiens
P31040	C	canonical	  1.000	  0.000	107	  0.185	17								P31040	1239	13				nP20K SDHA NX_P31040-1 Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial isoform Iso 1 PE=1 CONCAT=1946	Homo sapiens
P31150	C	canonical	  1.000	  0.000	2484	  5.665	71								P31150	1240	18				nP20K GDI1 NX_P31150-1 Rab GDP dissociation inhibitor alpha isoform Iso 1 PE=1 CONCAT=106	Homo sapiens
P50395	C	canonical	  1.000	  0.000	3166	  6.686	73								P31150	1240	18				nP20K GDI2 NX_P50395-1 Rab GDP dissociation inhibitor beta isoform Iso 1 PE=1 CONCAT=366	Homo sapiens
P31151	C	canonical	  1.000	  0.000	743	  6.052	12								P31151	1241	2				nP20K S100A7 NX_P31151-1 Protein S100-A7 isoform Iso 1 PE=1 CONCAT=654	Homo sapiens
P31153	C	canonical	  1.000	  0.000	112	  0.304	17								P31153	1242	9				nP20K MAT2A NX_P31153-1 S-adenosylmethionine synthase isoform type-2 isoform Iso 1 PE=1 CONCAT=149	Homo sapiens
Q00266	C	canonical	  1.000	  0.000	67	  0.201	12								P31153	1242	9				nP20K MAT1A NX_Q00266-1 S-adenosylmethionine synthase isoform type-1 isoform Iso 1 PE=1 CONCAT=467	Homo sapiens
P13861	C	canonical	  1.000	  0.000	63	  0.150	8								P31323	1243	13				nP20K PRKAR2A NX_P13861-1 cAMP-dependent protein kinase type II-alpha regulatory subunit isoform Iso 1 PE=1 CONCAT=402	Homo sapiens
P31323	C	canonical	  1.000	  0.000	160	  0.415	17								P31323	1243	13				nP20K PRKAR2B NX_P31323-1 cAMP-dependent protein kinase type II-beta regulatory subunit isoform Iso 1 PE=1 CONCAT=232	Homo sapiens
P31431	C	canonical	  0.975	  0.000	2	  0.011	2								P31431	1245	3				nP20K SDC4 NX_P31431-1 Syndecan-4 isoform Iso 1 PE=1 CONCAT=518	Homo sapiens
P31689	C	canonical	  0.999	  0.000	2	  0.006	2								P31689	1246	4				nP20K DNAJA1 NX_P31689-1 DnaJ homolog subfamily A member 1 isoform Iso 1 PE=1 CONCAT=492	Homo sapiens
P31785	C	canonical	  0.999	  0.000	3	  0.011	3								P31785	1248	4				nP20K IL2RG NX_P31785-1 Cytokine receptor common subunit gamma isoform Iso 1 PE=1 CONCAT=394	Homo sapiens
P31930	C	canonical	  1.000	  0.000	147	  0.335	17								P31930	1249	3				nP20K UQCRC1 NX_P31930-1 Cytochrome b-c1 complex subunit 1, mitochondrial isoform Iso 1 PE=1 CONCAT=1847	Homo sapiens
P31937	C	canonical	  1.000	  0.000	78	  0.296	15								P31937	1250	3				nP20K HIBADH NX_P31937-1 3-hydroxyisobutyrate dehydrogenase, mitochondrial isoform Iso 1 PE=1 CONCAT=815	Homo sapiens
P31942	C	canonical	  0.999	  0.000	69	  0.231	7								P31942	1251	8				nP20K HNRNPH3 NX_P31942-1 Heterogeneous nuclear ribonucleoprotein H3 isoform Iso 1 PE=1 CONCAT=183	Homo sapiens
P31944	C	canonical	  1.000	  0.000	204	  0.775	21								P31944	1252	3				nP20K CASP14 NX_P31944-1 Caspase-14 isoform Iso 1 PE=1 CONCAT=693	Homo sapiens
P31949	C	canonical	  1.000	  0.000	456	  4.333	9								P31949	1253	2				nP20K S100A11 NX_P31949-1 Protein S100-A11 isoform Iso 1 PE=1 CONCAT=108	Homo sapiens
P32320	C	canonical	  1.000	  0.000	167	  1.587	7								P32320	1256	3				nP20K CDA NX_P32320-1 Cytidine deaminase isoform Iso 1 PE=1 CONCAT=260	Homo sapiens
P32321	C	canonical	  1.000	  0.000	5	  0.026	4								P32321	1257	9				nP20K DCTD NX_P32321-1 Deoxycytidylate deaminase isoform Iso 1 PE=1 CONCAT=240	Homo sapiens
P32754	C	canonical	  1.000	  0.000	1245	  2.839	47								P32754	1258	5				nP20K HPD NX_P32754-1 4-hydroxyphenylpyruvate dioxygenase isoform Iso 1 PE=1 CONCAT=536	Homo sapiens
P32929	C	canonical	  1.000	  0.000	9	  0.023	6								P32929	1259	4				nP20K CTH NX_P32929-1 Cystathionine gamma-lyase isoform Iso 1 PE=1 CONCAT=793	Homo sapiens
P32969	C	canonical	  0.998	  0.000	6	  0.038	3								P32969	1260	5				"nP20K RPL9;RPL9P7;RPL9P8;RPL9P9 NX_P32969-1 60S ribosomal protein L9 isoform Iso 1 PE=1 CONCAT=175"	Homo sapiens
P33151	C	canonical	  1.000	  0.000	14605	 25.234	69								P33151	1261	21				nP20K CDH5 NX_P33151-1 Cadherin-5 isoform Iso 1 PE=1 CONCAT=2669	Homo sapiens
P33241	C	canonical	  0.999	  0.000	138	  0.492	12								P33241	1262	22				nP20K LSP1 NX_P33241-1 Lymphocyte-specific protein 1 isoform Iso 1 PE=1 CONCAT=1009	Homo sapiens
P33764	C	canonical	  0.999	  0.000	52	  0.424	4								P33764	1266	1				nP20K S100A3 NX_P33764-1 Protein S100-A3 isoform Iso 1 PE=1 CONCAT=220	Homo sapiens
P34949	C	canonical	  1.000	  0.000	26	  0.087	10								P34949	1271	23				nP20K MPI NX_P34949-1 Mannose-6-phosphate isomerase isoform Iso 1 PE=1 CONCAT=1415	Homo sapiens
P35052	C	canonical	  1.000	  0.000	449	  0.914	24								P35052	1272	10				nP20K GPC1 NX_P35052-1 Glypican-1 isoform Iso 1 PE=1 CONCAT=2346	Homo sapiens
P35221	C	canonical	  0.999	  0.000	4	  0.005	2								P35221	1273	6				nP20K CTNNA1 NX_P35221-1 Catenin alpha-1 isoform Iso 1 PE=1 CONCAT=785	Homo sapiens
P35232	C	canonical	  1.000	  0.000	309	  1.036	24								P35232	1275	21				nP20K PHB NX_P35232-1 Prohibitin isoform Iso 1 PE=1 CONCAT=202	Homo sapiens
P35247	C	canonical	  1.000	  0.000	285	  1.083	7								P35247	1277	1				nP20K SFTPD NX_P35247-1 Pulmonary surfactant-associated protein D isoform Iso 1 PE=1 CONCAT=641	Homo sapiens
P35268	C	canonical	  0.999	  0.000	22	  0.314	3								P35268	1279	7				nP20K RPL22 NX_P35268-1 60S ribosomal protein L22 isoform Iso 1 PE=1 CONCAT=40	Homo sapiens
P35270	C	canonical	  0.999	  0.000	14	  0.053	3								P35270	1280	2				nP20K SPR NX_P35270-1 Sepiapterin reductase isoform Iso 1 PE=1 CONCAT=364	Homo sapiens
P35318	C	canonical	  0.999	  0.000	12	  0.062	2								P35318	1281	1				nP20K ADM NX_P35318-1 ADM isoform Iso 1 PE=1 CONCAT=382	Homo sapiens
P35475	C	canonical	  1.000	  0.000	34	  0.054	14								P35475	1283	13				nP20K IDUA NX_P35475-1 Alpha-L-iduronidase isoform Iso 1 PE=1 CONCAT=2799	Homo sapiens
P0DJI8	C	canonical	  1.000	  0.000	95119	774.747	120								P35542	1284	16				nP20K SAA1 NX_P0DJI8-1 Serum amyloid A-1 protein isoform Iso 1 PE=1 CONCAT=11	Homo sapiens
P0DJI9	C	canonical	  1.000	  0.000	57290	466.628	70								P35542	1284	16				nP20K SAA2 NX_P0DJI9-1 Serum amyloid A-2 protein isoform Iso 1 PE=1 CONCAT=332	Homo sapiens
P35542	C	canonical	  1.000	  0.000	210454	1714.15	89								P35542	1284	16				nP20K SAA4 NX_P35542-1 Serum amyloid A-4 protein isoform Iso 1 PE=1 CONCAT=283	Homo sapiens
P35573	C	canonical	  0.999	  0.000	11	  0.007	8								P35573	1286	5				nP20K AGL NX_P35573-1 Glycogen debranching enzyme isoform Iso 1 PE=1 CONCAT=3226	Homo sapiens
P35590	C	canonical	  1.000	  0.000	3024	  3.079	65								P35590	1287	13				nP20K TIE1 NX_P35590-1 Tyrosine-protein kinase receptor Tie-1 isoform Iso 1 PE=1 CONCAT=3017	Homo sapiens
P35606	C	canonical	  1.000	  0.000	158	  0.177	32								P35606	1288	10				nP20K COPB2 NX_P35606-1 Coatomer subunit beta' isoform Iso 1 PE=1 CONCAT=730	Homo sapiens
P35611	C	canonical	  1.000	  0.000	128	  0.252	22								P35611	1289	35				nP20K ADD1 NX_P35611-1 Alpha-adducin isoform Iso 1 PE=1 CONCAT=2662	Homo sapiens
P35612	C	canonical	  0.999	  0.000	21	  0.031	9								P35611	1289	35				nP20K ADD2 NX_P35612-1 Beta-adducin isoform Iso 1 PE=1 CONCAT=907	Homo sapiens
P35613	C	canonical	  1.000	  0.000	250	  0.750	6								P35613	1290	13				nP20K BSG NX_P35613-1 Basigin isoform Iso 1 PE=1 CONCAT=1848	Homo sapiens
P35754	C	canonical	  1.000	  0.000	416	  4.744	12								P35754	1292	3				nP20K GLRX NX_P35754-1 Glutaredoxin-1 isoform Iso 1 PE=1 CONCAT=178	Homo sapiens
P35813	C	canonical	  1.000	  0.000	111	  0.288	14								P35813	1293	21				nP20K PPM1A NX_P35813-1 Protein phosphatase 1A isoform Alpha-1 PE=1 CONCAT=174	Homo sapiens
P35914	C	canonical	  1.000	  0.000	24	  0.080	17								P35914	1294	14				nP20K HMGCL NX_P35914-1 Hydroxymethylglutaryl-CoA lyase, mitochondrial isoform Iso 1 PE=1 CONCAT=491	Homo sapiens
P35998	C	canonical	  0.999	  0.000	14	  0.031	6								P35998	1295	6				nP20K PSMC2 NX_P35998-1 26S protease regulatory subunit 7 isoform Iso 1 PE=1 CONCAT=214	Homo sapiens
P36222	C	canonical	  1.000	  0.000	5841	 14.479	57								P36222	1296	17				nP20K CHI3L1 NX_P36222-1 Chitinase-3-like protein 1 isoform Iso 1 PE=1 CONCAT=1231	Homo sapiens
P36269	C	canonical	  1.000	  0.000	923	  1.815	23								P36269	1297	17				nP20K GGT5 NX_P36269-1 Gamma-glutamyltransferase 5 isoform Iso 1 PE=1 CONCAT=2378	Homo sapiens
P36542	C	canonical	  1.000	  0.000	182	  0.741	14								P36542	1298	4				nP20K ATP5C1 NX_P36542-1 ATP synthase subunit gamma, mitochondrial isoform Liver PE=1 CONCAT=492	Homo sapiens
P36543	C	canonical	  0.999	  0.000	15	  0.066	4								P36543	1299	3				nP20K ATP6V1E1 NX_P36543-1 V-type proton ATPase subunit E 1 isoform Iso 1 PE=1 CONCAT=119	Homo sapiens
P36551	C	canonical	  1.000	  0.000	34	  0.072	14								P36551	1300	5				nP20K CPOX NX_P36551-1 Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial isoform Iso 1 PE=1 CONCAT=810	Homo sapiens
P36578	C	canonical	  0.999	  0.000	78	  0.262	6								P36578	1301	8				nP20K RPL4 NX_P36578-1 60S ribosomal protein L4 isoform Iso 1 PE=1 CONCAT=418	Homo sapiens
