biosequence_name	is_covering	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
P52306	C	canonical	  1.000	  1.000	48	  1.237	20	4	4q21	0	0	 			P52306	2788	18				GDS1_HUMAN Rap1 GTPase-GDP dissociation stimulator 1 OS=Homo sapiens GN=RAP1GDS1 PE=1 SV=3 CONCAT=3	Homo sapiens
Q9HCY8	C	canonical	  1.000	  1.000	13	  1.579	7	1	1q21.3	153586757	153588790	-			Q9HCY8	2789	7				S10AE_HUMAN Protein S100-A14 OS=Homo sapiens GN=S100A14 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9Y485	C	canonical	  0.965	  1.000	3	  0.017	3	5	5q23.1	118407185	118584822	+			Q9HCY8	2789	7				DMXL1_HUMAN DmX-like protein 1 OS=Homo sapiens GN=DMXL1 PE=1 SV=3 CONCAT=5	Homo sapiens
Q9UH62	C	canonical	  1.000	  1.000	23	  0.978	12	X	Xq22.1	100877787	100882833	+			Q9UH62	2790	3				ARMX3_HUMAN Armadillo repeat-containing X-linked protein 3 OS=Homo sapiens GN=ARMCX3 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9NUY8	C	canonical	  1.000	  1.000	9	  0.225	7	3	3q12.1	99979845	100044095	+			Q9NUY8	2791	5				TBC23_HUMAN TBC1 domain family member 23 OS=Homo sapiens GN=TBC1D23 PE=1 SV=3 CONCAT=1	Homo sapiens
O14908	C	canonical	  1.000	  1.000	5	  0.266	4	19	19p13.12	14588574	14606944	-			O14908	2792	5				GIPC1_HUMAN PDZ domain-containing protein GIPC1 OS=Homo sapiens GN=GIPC1 PE=1 SV=2 CONCAT=1	Homo sapiens
Q5BKZ1	C	canonical	  1.000	  1.000	48	  1.407	15	1	1p22.2	0	0	 			Q5BKZ1	2793	6				ZN326_HUMAN DBIRD complex subunit ZNF326 OS=Homo sapiens GN=ZNF326 PE=1 SV=2 CONCAT=1	Homo sapiens
P08195	C	canonical	  1.000	  1.000	90	  2.468	23	11	11q12.3	62648344	62656327	+			P08195	2794	15				4F2_HUMAN 4F2 cell-surface antigen heavy chain OS=Homo sapiens GN=SLC3A2 PE=1 SV=3 CONCAT=1	Homo sapiens
Q92882	C	canonical	  1.000	  1.000	57	  3.728	12	9	9q21.13	77703459	77762181	+			Q92882	2795	2				OSTF1_HUMAN Osteoclast-stimulating factor 1 OS=Homo sapiens GN=OSTF1 PE=1 SV=2 CONCAT=4	Homo sapiens
P15151	C	canonical	  1.000	  1.000	8	  0.453	6	19	19q13.31	45147098	45166850	+			P15151	2796	4				PVR_HUMAN Poliovirus receptor OS=Homo sapiens GN=PVR PE=1 SV=2 CONCAT=9	Homo sapiens
Q9UBL3	C	canonical	  1.000	  1.000	8	  0.219	5	8	8p11.23	37963011	37997225	+			Q9UBL3	2797	6				ASH2L_HUMAN Set1/Ash2 histone methyltransferase complex subunit ASH2 OS=Homo sapiens GN=ASH2L PE=1 SV=1 CONCAT=2	Homo sapiens
Q71RC2	C	canonical	  1.000	  1.000	21	  0.576	15	12	12q13.12	50794592	50873779	+			Q71RC2	2798	16				LARP4_HUMAN La-related protein 4 OS=Homo sapiens GN=LARP4 PE=1 SV=3 CONCAT=3	Homo sapiens
Q14161	C	canonical	  1.000	  1.000	11	  0.253	6	12	12q24.11	110367607	110434194	-			Q14161	2799	20				GIT2_HUMAN ARF GTPase-activating protein GIT2 OS=Homo sapiens GN=GIT2 PE=1 SV=2 CONCAT=4	Homo sapiens
Q9Y6I9	C	canonical	  1.000	  1.000	8	  0.425	7	3	3p21.2	51705248	51738339	+			Q9Y6I9	2800	8				TX264_HUMAN Testis-expressed sequence 264 protein OS=Homo sapiens GN=TEX264 PE=1 SV=1 CONCAT=7	Homo sapiens
Q9BYC9	C	canonical	  1.000	  1.000	3	  0.319	3	1	1p36.33	1337288	1342693	-			Q9BYC9	2801	3				RM20_HUMAN 39S ribosomal protein L20, mitochondrial OS=Homo sapiens GN=MRPL20 PE=1 SV=1 CONCAT=3	Homo sapiens
Q96GA7	C	canonical	  1.000	  1.000	111	  5.898	26	12	12q24.13	113860216	113876081	+			Q96GA7	2802	5				SDSL_HUMAN Serine dehydratase-like OS=Homo sapiens GN=SDSL PE=1 SV=1 CONCAT=1	Homo sapiens
Q15651	C	canonical	  1.000	  1.000	41	  8.714	9	6	6q14.1	79910962	79944406	-			Q15651	2803	4				HMGN3_HUMAN High mobility group nucleosome-binding domain-containing protein 3 OS=Homo sapiens GN=HMGN3 PE=1 SV=2 CONCAT=1	Homo sapiens
Q15628	C	canonical	  1.000	  1.000	8	  0.486	6	16	16q22.1	67188083	67194201	-			Q15628	2804	3				TRADD_HUMAN Tumor necrosis factor receptor type 1-associated DEATH domain protein OS=Homo sapiens GN=TRADD PE=1 SV=2 CONCAT=1	Homo sapiens
Q8N2K0	C	canonical	  1.000	  1.000	7	  0.271	6	20	20p11.21	0	0	 			Q8N2K0	2805	7				ABD12_HUMAN Monoacylglycerol lipase ABHD12 OS=Homo sapiens GN=ABHD12 PE=1 SV=2 CONCAT=2	Homo sapiens
Q8WVC6	C	canonical	  1.000	  1.000	35	  2.289	9	17	17q21.31	43111328	43138473	-			Q8WVC6	2806	3				DCAKD_HUMAN Dephospho-CoA kinase domain-containing protein OS=Homo sapiens GN=DCAKD PE=1 SV=1 CONCAT=2	Homo sapiens
Q13485	C	canonical	  1.000	  1.000	6	  0.232	5	18	18q21.2	48556583	48611409	+			Q13485	2807	11				SMAD4_HUMAN Mothers against decapentaplegic homolog 4 OS=Homo sapiens GN=SMAD4 PE=1 SV=1 CONCAT=15	Homo sapiens
Q9NRY5	C	canonical	  1.000	  1.000	28	  0.744	13	5	5q33.2	153369688	153418479	-			Q9NRY5	2808	10				F1142_HUMAN Protein FAM114A2 OS=Homo sapiens GN=FAM114A2 PE=1 SV=4 CONCAT=1	Homo sapiens
Q9C002	C	canonical	  1.000	  1.000	14	  2.380	6	15	15q21.1	45722805	45725647	+			Q9C002	2809	8				NMES1_HUMAN Normal mucosa of esophagus-specific gene 1 protein OS=Homo sapiens GN=NMES1 PE=2 SV=1 CONCAT=1	Homo sapiens
P00167	C	canonical	  1.000	  1.000	2323	282.131	74	18	18q22.3	71920531	71959251	-			P00167	2810	6				CYB5_HUMAN Cytochrome b5 OS=Homo sapiens GN=CYB5A PE=1 SV=2 CONCAT=2	Homo sapiens
Q9P016	C	canonical	  1.000	  1.000	15	  0.797	10	11	11q25	134118173	134123238	-			Q9P016	2811	3				THYN1_HUMAN Thymocyte nuclear protein 1 OS=Homo sapiens GN=THYN1 PE=1 SV=1 CONCAT=1	Homo sapiens
P51398	C	canonical	  1.000	  1.000	22	  0.850	13	1	1q22	155658874	155708317	+			P51398	2812	14				RT29_HUMAN 28S ribosomal protein S29, mitochondrial OS=Homo sapiens GN=DAP3 PE=1 SV=1 CONCAT=5	Homo sapiens
Q96B36	C	canonical	  1.000	  1.000	3	  0.255	3	19	19q13.33	50372296	50380597	-			Q96B36	2813	5				AKTS1_HUMAN Proline-rich AKT1 substrate 1 OS=Homo sapiens GN=AKT1S1 PE=1 SV=1 CONCAT=3	Homo sapiens
P27635	C	canonical	  1.000	  1.000	231	 24.548	32	X	Xq28	153626713	153630680	+			P27635	2814	12				RL10_HUMAN 60S ribosomal protein L10 OS=Homo sapiens GN=RPL10 PE=1 SV=4 CONCAT=5	Homo sapiens
P15880	C	canonical	  1.000	  1.000	315	 14.878	38	16	16p13.3	2012053	2014861	-			P15880	2815	16				RS2_HUMAN 40S ribosomal protein S2 OS=Homo sapiens GN=RPS2 PE=1 SV=2 CONCAT=2	Homo sapiens
P17813	C	canonical	  1.000	  1.000	16	  0.469	9	9	9q34.11	130577296	130616915	-			P17813	2816	3				EGLN_HUMAN Endoglin OS=Homo sapiens GN=ENG PE=1 SV=2 CONCAT=58	Homo sapiens
P04798	C	canonical	  1.000	  1.000	37	  1.085	12	15	15q24.1	75011883	75017951	-			P05177-2	2817	11				CP1A1_HUMAN Cytochrome P450 1A1 OS=Homo sapiens GN=CYP1A1 PE=1 SV=1 CONCAT=19	Homo sapiens
P05177-2	C	canonical	  1.000	  1.000	431	 14.093	71	15	15q24.1	75041185	75048543	+			P05177-2	2817	11				CP1A2_HUMAN Isoform 2 of Cytochrome P450 1A2 OS=Homo sapiens GN=CYP1A2	Homo sapiens
P30041	C	canonical	  1.000	  1.000	3161	179.156	111	1	1q25.1	173446405	173457946	+			P30041	2818	10				PRDX6_HUMAN Peroxiredoxin-6 OS=Homo sapiens GN=PRDX6 PE=1 SV=3 CONCAT=2	Homo sapiens
P07738	C	canonical	  1.000	  1.000	71	  4.312	24	7	7q33	134331560	134364565	+			P07738	2819	87				PMGE_HUMAN Bisphosphoglycerate mutase OS=Homo sapiens GN=BPGM PE=1 SV=2 CONCAT=4	Homo sapiens
P31749	C	canonical	  1.000	  1.000	22	  0.645	11	14	14q32.33	105235686	105262088	-			P07738	2819	87				AKT1_HUMAN RAC-alpha serine/threonine-protein kinase OS=Homo sapiens GN=AKT1 PE=1 SV=2 CONCAT=7	Homo sapiens
P31751	C	canonical	  1.000	  1.000	29	  0.822	15	19	19q13.2	40736224	40791302	-			P07738	2819	87				AKT2_HUMAN RAC-beta serine/threonine-protein kinase OS=Homo sapiens GN=AKT2 PE=1 SV=2 CONCAT=6	Homo sapiens
Q9HBY8	C	canonical	  1.000	  1.000	7	  0.298	5	20	20q13.12	42194737	42214317	+			P07738	2819	87				SGK2_HUMAN Serine/threonine-protein kinase Sgk2 OS=Homo sapiens GN=SGK2 PE=1 SV=1 CONCAT=5	Homo sapiens
P49789	C	canonical	  1.000	  1.000	9	  0.765	7	3	3p14.2	59737952	60522695	-			P49789	2820	4				FHIT_HUMAN Bis(5'-adenosyl)-triphosphatase OS=Homo sapiens GN=FHIT PE=1 SV=3 CONCAT=1	Homo sapiens
Q5T2W1	C	canonical	  1.000	  1.000	175	  5.130	58	1	1q21.1	145743263	145764074	+			Q5T2W1	2821	5				NHRF3_HUMAN Na(+)/H(+) exchange regulatory cofactor NHE-RF3 OS=Homo sapiens GN=PDZK1 PE=1 SV=2 CONCAT=1	Homo sapiens
O76094	C	canonical	  1.000	  1.000	170	  4.129	42	4	4q12	57333081	57369273	+			O76094	2822	5				SRP72_HUMAN Signal recognition particle subunit SRP72 OS=Homo sapiens GN=SRP72 PE=1 SV=3 CONCAT=3	Homo sapiens
Q8NFH3	C	canonical	  1.000	  1.000	7	  0.397	5	6	6q25.1	150045451	150067708	-			Q8NFH3	2823	2				NUP43_HUMAN Nucleoporin Nup43 OS=Homo sapiens GN=NUP43 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9Y619	C	canonical	  1.000	  1.000	95	  4.751	24	13	13q14.11	41363633	41384247	+			Q9Y619	2824	9				ORNT1_HUMAN Mitochondrial ornithine transporter 1 OS=Homo sapiens GN=SLC25A15 PE=1 SV=1 CONCAT=20	Homo sapiens
P29728	C	canonical	  1.000	  1.000	32	  0.756	22	12	12q24.13	113416200	113449528	+			P29728	2825	7				OAS2_HUMAN 2'-5'-oligoadenylate synthase 2 OS=Homo sapiens GN=OAS2 PE=1 SV=3 CONCAT=2	Homo sapiens
P62316	C	canonical	  1.000	  1.000	146	 15.515	18	19	19q13.32	46190712	46195591	-			P62316	2826	4				SMD2_HUMAN Small nuclear ribonucleoprotein Sm D2 OS=Homo sapiens GN=SNRPD2 PE=1 SV=1 CONCAT=2	Homo sapiens
Q6WCQ1	C	canonical	  1.000	  1.000	23	  0.331	17	17	17p11.2	16946163	17088874	+			Q6WCQ1	2827	12				MPRIP_HUMAN Myosin phosphatase Rho-interacting protein OS=Homo sapiens GN=MPRIP PE=1 SV=3 CONCAT=3	Homo sapiens
Q96C36	C	canonical	  1.000	  1.000	14	  0.744	10	1	1q42.12	226107578	226111959	-			Q96C36	2828	5				P5CR2_HUMAN Pyrroline-5-carboxylate reductase 2 OS=Homo sapiens GN=PYCR2 PE=1 SV=1 CONCAT=2	Homo sapiens
Q96RQ9	C	canonical	  1.000	  1.000	11	  0.312	9	19	19q13.33	50392911	50432796	-			Q96RQ9	2829	3				OXLA_HUMAN L-amino-acid oxidase OS=Homo sapiens GN=IL4I1 PE=1 SV=1 CONCAT=7	Homo sapiens
Q5BJF6	C	canonical	  1.000	  1.000	3	  0.059	3	9	9q34.11	0	0	 			Q5BJF6	2830	17				ODFP2_HUMAN Outer dense fiber protein 2 OS=Homo sapiens GN=ODF2 PE=1 SV=1 CONCAT=2	Homo sapiens
P46779	C	canonical	  1.000	  1.000	84	  7.935	18	19	19q13.4	0	0	 			P46779	2831	16				RL28_HUMAN 60S ribosomal protein L28 OS=Homo sapiens GN=RPL28 PE=1 SV=3 CONCAT=3	Homo sapiens
Q99959-2	C	canonical	  1.000	  1.000	69	  1.173	30	12	12p11.21	32943788	33049690	-			Q99959-2	2832	7				PKP2_HUMAN Isoform 1 of Plakophilin-2 OS=Homo sapiens GN=PKP2	Homo sapiens
Q9H2P0	C	canonical	  1.000	  1.000	9	  0.121	8	20	20q13.13	49505585	49526328	-			Q9H2P0	2833	3				ADNP_HUMAN Activity-dependent neuroprotector homeobox protein OS=Homo sapiens GN=ADNP PE=1 SV=1 CONCAT=1	Homo sapiens
O75494	C	canonical	  1.000	  1.000	67	  5.696	10	1	1p36.11	0	0	 			O75494	2834	10				SRS10_HUMAN Serine/arginine-rich splicing factor 10 OS=Homo sapiens GN=SRSF10 PE=1 SV=1 CONCAT=1	Homo sapiens
Q8N0X4	C	canonical	  1.000	  1.000	271	 10.472	46	13	13q32.3	100258950	100544818	+			Q8N0X4	2835	21				CLYBL_HUMAN Citrate lyase subunit beta-like protein, mitochondrial OS=Homo sapiens GN=CLYBL PE=2 SV=2 CONCAT=8	Homo sapiens
Q04656	C	canonical	  1.000	  1.000	8	  0.100	8	X	Xq21.1	77166199	77305892	+			Q04656	2836	10				ATP7A_HUMAN Copper-transporting ATPase 1 OS=Homo sapiens GN=ATP7A PE=1 SV=3 CONCAT=42	Homo sapiens
Q8TCT9	C	canonical	  1.000	  1.000	59	  2.951	14	20	20q11.21	0	0	 			Q8TCT9	2837	6				HM13_HUMAN Minor histocompatibility antigen H13 OS=Homo sapiens GN=HM13 PE=1 SV=1 CONCAT=2	Homo sapiens
O15347	C	canonical	  1.000	  1.000	78	 11.052	23	X	Xq28	150151759	150159248	+			P26583	2838	37				HMGB3_HUMAN High mobility group protein B3 OS=Homo sapiens GN=HMGB3 PE=1 SV=4 CONCAT=3	Homo sapiens
P23497	C	canonical	  1.000	  1.000	49	  0.992	25	2	2q36.1	0	0	 			P26583	2838	37				SP100_HUMAN Nuclear autoantigen Sp-100 OS=Homo sapiens GN=SP100 PE=1 SV=3 CONCAT=5	Homo sapiens
P26583	C	canonical	  1.000	  1.000	360	 38.257	43	4	4q34.1	174252846	174256276	-			P26583	2838	37				HMGB2_HUMAN High mobility group protein B2 OS=Homo sapiens GN=HMGB2 PE=1 SV=2 CONCAT=2	Homo sapiens
P52756	C	canonical	  1.000	  1.000	4	  0.092	3	3	3p21.3	0	0	 			P52756	2839	8				RBM5_HUMAN RNA-binding protein 5 OS=Homo sapiens GN=RBM5 PE=1 SV=2 CONCAT=2	Homo sapiens
Q0VGL1	C	canonical	  1.000	  1.000	11	  2.338	4	7	7q22.1	99746530	99751826	+			Q0VGL1	2840	2				LTOR4_HUMAN Ragulator complex protein LAMTOR4 OS=Homo sapiens GN=LAMTOR4 PE=1 SV=1 CONCAT=2	Homo sapiens
P23458	C	canonical	  1.000	  1.000	7	  0.090	7	1	1p31.3	65298912	65432187	-			P23458	2841	3				JAK1_HUMAN Tyrosine-protein kinase JAK1 OS=Homo sapiens GN=JAK1 PE=1 SV=2 CONCAT=2	Homo sapiens
Q15345	C	canonical	  1.000	  1.000	6	  0.134	6	1	1p34.1	46744072	46769280	-			Q15345	2842	4				LRC41_HUMAN Leucine-rich repeat-containing protein 41 OS=Homo sapiens GN=LRRC41 PE=1 SV=3 CONCAT=2	Homo sapiens
Q9H1Y0	C	canonical	  1.000	  1.000	5	  0.283	4	6	6q21	106632351	106773292	-			Q9H1Y0	2843	2				ATG5_HUMAN Autophagy protein 5 OS=Homo sapiens GN=ATG5 PE=1 SV=2 CONCAT=2	Homo sapiens
Q9P2R3	C	canonical	  1.000	  1.000	101	  1.480	42	17	17p13.2	4067201	4167272	-			Q9P2R3	2844	9				ANFY1_HUMAN Ankyrin repeat and FYVE domain-containing protein 1 OS=Homo sapiens GN=ANKFY1 PE=1 SV=2 CONCAT=2	Homo sapiens
Q5BJH7	C	canonical	  1.000	  1.000	6	  0.464	3	19	19q13.2	38795992	38806433	-			Q5BJH7	2845	12				YIF1B_HUMAN Protein YIF1B OS=Homo sapiens GN=YIF1B PE=1 SV=1 CONCAT=2	Homo sapiens
P51572	C	canonical	  1.000	  1.000	196	 11.109	45	X	Xq28	152965952	152990152	-			P51572	2846	7				BAP31_HUMAN B-cell receptor-associated protein 31 OS=Homo sapiens GN=BCAP31 PE=1 SV=3 CONCAT=2	Homo sapiens
Q70UQ0	C	canonical	  1.000	  1.000	17	  0.688	8	12	12q23.1	99018027	99038853	-			Q70UQ0	2847	2				IKIP_HUMAN Inhibitor of nuclear factor kappa-B kinase-interacting protein OS=Homo sapiens GN=IKBIP PE=1 SV=1 CONCAT=2	Homo sapiens
Q93009	C	canonical	  1.000	  1.000	146	  1.881	68	16	16p13.2	8985951	9057341	-			Q93009	2848	13				UBP7_HUMAN Ubiquitin carboxyl-terminal hydrolase 7 OS=Homo sapiens GN=USP7 PE=1 SV=2 CONCAT=1	Homo sapiens
Q6P9B6	C	canonical	  1.000	  1.000	7	  0.298	3	16	16q24.1	84511681	84538364	-			Q6P9B6	2849	7				TLDC1_HUMAN TLD domain-containing protein 1 OS=Homo sapiens GN=TLDC1 PE=1 SV=2 CONCAT=10	Homo sapiens
Q9HCC0	C	canonical	  0.293	  1.000	438	 12.412	71	5	5q13.2	70883195	70953039	+			Q9HCC0	2850	7				MCCB_HUMAN Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial OS=Homo sapiens GN=MCCC2 PE=1 SV=1 CONCAT=17	Homo sapiens
Q9UDY6	C	canonical	  1.000	  1.000	8	  0.243	6	HSCHR6_MHC_QBL	HSCHR6_MHC_QBLp22.1	30109273	30118261	-			Q9UDY6	2851	4				TRI10_HUMAN Tripartite motif-containing protein 10 OS=Homo sapiens GN=TRIM10 PE=2 SV=3 CONCAT=3	Homo sapiens
O60684	C	canonical	  1.000	  1.000	39	  1.275	17	1	1p35.1	32573639	32642169	+			P52294	2852	18				IMA7_HUMAN Importin subunit alpha-7 OS=Homo sapiens GN=KPNA6 PE=1 SV=1 CONCAT=1	Homo sapiens
P52294	C	canonical	  1.000	  1.000	56	  1.984	20	3	3q21.1	122140796	122233775	-			P52294	2852	18				IMA5_HUMAN Importin subunit alpha-5 OS=Homo sapiens GN=KPNA1 PE=1 SV=3 CONCAT=3	Homo sapiens
Q5VW32	C	canonical	  1.000	  1.000	30	  1.275	13	1	1q41	222885895	222908538	+			Q5VW32	2853	4				BROX_HUMAN BRO1 domain-containing protein BROX OS=Homo sapiens GN=BROX PE=1 SV=1 CONCAT=4	Homo sapiens
Q9UPY3	C	canonical	  1.000	  1.000	15	  0.117	12	14	14q32.13	95552565	95623759	-			Q9UPY3	2854	3				DICER_HUMAN Endoribonuclease Dicer OS=Homo sapiens GN=DICER1 PE=1 SV=3 CONCAT=13	Homo sapiens
Q6PHW0	C	canonical	  1.000	  1.000	7	  0.425	5	6	6q25.1	0	0	 			Q6PHW0	2855	12				IYD1_HUMAN Iodotyrosine dehalogenase 1 OS=Homo sapiens GN=IYD PE=1 SV=2 CONCAT=11	Homo sapiens
P35613-2	C	canonical	  1.000	  1.000	123	  6.971	12	19	19p13.3	572565	583490	+			P35613-2	2856	9				BASI_HUMAN Isoform 2 of Basigin OS=Homo sapiens GN=BSG	Homo sapiens
Q96E11	C	canonical	  1.000	  1.000	12	  0.785	8	9	9q33.2	0	0	 			Q96E11	2857	10				RRFM_HUMAN Ribosome-recycling factor, mitochondrial OS=Homo sapiens GN=MRRF PE=1 SV=1 CONCAT=4	Homo sapiens
P51888	C	canonical	  1.000	  1.000	197	  7.282	34	1	1q32.1	203444956	203460480	+			P51888	2858	2				PRELP_HUMAN Prolargin OS=Homo sapiens GN=PRELP PE=1 SV=1 CONCAT=10	Homo sapiens
P50336	C	canonical	  1.000	  1.000	42	  1.373	17	1	1q23.3	161136200	161141008	+			P50336	2859	8				PPOX_HUMAN Protoporphyrinogen oxidase OS=Homo sapiens GN=PPOX PE=1 SV=1 CONCAT=65	Homo sapiens
Q8WXF1	C	canonical	  1.000	  1.000	58	  2.241	20	13	13q12.11	20276640	20357057	-			Q8WXF1	2860	4				PSPC1_HUMAN Paraspeckle component 1 OS=Homo sapiens GN=PSPC1 PE=1 SV=1 CONCAT=1	Homo sapiens
P33151	C	canonical	  1.000	  1.000	7	  0.180	6	16	16q21	66400533	66438686	+			P33151	2861	6				CADH5_HUMAN Cadherin-5 OS=Homo sapiens GN=CDH5 PE=1 SV=5 CONCAT=11	Homo sapiens
Q9NZA1-2	C	canonical	  1.000	  1.000	34	  2.223	8	6	6p21.1	45869498	46048132	-			Q9NZA1-2	2862	3				CLIC5_HUMAN Isoform 1 of Chloride intracellular channel protein 5 OS=Homo sapiens GN=CLIC5	Homo sapiens
O95630	C	canonical	  1.000	  1.000	10	  0.370	9	2	2p13.1	74056086	74090010	+			O95630	2863	6				STABP_HUMAN STAM-binding protein OS=Homo sapiens GN=STAMBP PE=1 SV=1 CONCAT=10	Homo sapiens
Q8TEB9	C	canonical	  1.000	  1.000	6	  0.464	3	2	2q36.3	227700652	227863931	+			Q8TEB9	2864	3				RHBL4_HUMAN Rhomboid-related protein 4 OS=Homo sapiens GN=RHBDD1 PE=1 SV=1 CONCAT=2	Homo sapiens
P21291	C	canonical	  1.000	  1.000	290	 22.413	21	1	1q32.1	201452662	201476387	-			P21291	2865	4				CSRP1_HUMAN Cysteine and glycine-rich protein 1 OS=Homo sapiens GN=CSRP1 PE=1 SV=3 CONCAT=2	Homo sapiens
P46734	C	canonical	  1.000	  1.000	45	  1.663	20	17	17p11.2	21191358	21217622	+			P46734	2866	17				MP2K3_HUMAN Dual specificity mitogen-activated protein kinase kinase 3 OS=Homo sapiens GN=MAP2K3 PE=1 SV=2 CONCAT=15	Homo sapiens
P52564	C	canonical	  1.000	  1.000	9	  0.348	5	17	17q24.3	67498570	67538160	+			P46734	2866	17				MP2K6_HUMAN Dual specificity mitogen-activated protein kinase kinase 6 OS=Homo sapiens GN=MAP2K6 PE=1 SV=1 CONCAT=1	Homo sapiens
P05090	C	canonical	  0.130	  1.000	133	 11.307	19	3	3q29	195295573	195311076	-			P05090	2867	7				APOD_HUMAN Apolipoprotein D OS=Homo sapiens GN=APOD PE=1 SV=1 CONCAT=10	Homo sapiens
Q9BX46	C	canonical	  1.000	  1.000	9	  1.275	3	6	6p22.3	17282932	17294097	+			Q9BX46	2868	10				RBM24_HUMAN RNA-binding protein 24 OS=Homo sapiens GN=RBM24 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9UIL1	C	canonical	  1.000	  1.000	4	  0.486	2	4	4q31.1	0	0	 			Q9UIL1	2869	7				SCOC_HUMAN Short coiled-coil protein OS=Homo sapiens GN=SCOC PE=1 SV=2 CONCAT=1	Homo sapiens
Q9H7Z7	C	canonical	  1.000	  1.000	53	  1.877	21	9	9q34.11	130882972	130890741	-			Q9H7Z7	2870	4				PGES2_HUMAN Prostaglandin E synthase 2 OS=Homo sapiens GN=PTGES2 PE=1 SV=1 CONCAT=4	Homo sapiens
P07711	C	canonical	  0.048	  1.000	39	  2.368	10	9	9q21.33	90341024	90346301	+			P07711	2871	8				CATL1_HUMAN Cathepsin L1 OS=Homo sapiens GN=CTSL PE=1 SV=2 CONCAT=16	Homo sapiens
Q8N684	C	canonical	  1.000	  1.000	32	  1.183	13	11	11q12.2	61170121	61197383	-			Q8N684	2872	22				CPSF7_HUMAN Cleavage and polyadenylation specificity factor subunit 7 OS=Homo sapiens GN=CPSF7 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9NXW2	C	canonical	  0.034	  1.000	11	  0.492	7	10	10q22.1	74092589	74114988	-			Q9NXW2	2873	6				DJB12_HUMAN DnaJ homolog subfamily B member 12 OS=Homo sapiens GN=DNAJB12 PE=1 SV=4 CONCAT=2	Homo sapiens
P20339	C	canonical	  1.000	  1.000	83	  6.415	16	3	3p24.3	19988571	20026667	+			P51148	2874	25				RAB5A_HUMAN Ras-related protein Rab-5A OS=Homo sapiens GN=RAB5A PE=1 SV=2 CONCAT=1	Homo sapiens
P51148	C	canonical	  1.000	  1.000	154	 11.902	18	17	17q21.2	40276994	40307035	-			P51148	2874	25				RAB5C_HUMAN Ras-related protein Rab-5C OS=Homo sapiens GN=RAB5C PE=1 SV=2 CONCAT=2	Homo sapiens
P61020	C	canonical	  1.000	  1.000	91	  7.033	15	12	12q13.2	56367795	56388489	+			P51148	2874	25				RAB5B_HUMAN Ras-related protein Rab-5B OS=Homo sapiens GN=RAB5B PE=1 SV=1 CONCAT=2	Homo sapiens
Q12959-2	C	canonical	  1.000	  1.000	62	  1.318	34	3	3q29	0	0	 			Q12959-2	2875	57				DLG1_HUMAN Isoform 2 of Disks large homolog 1 OS=Homo sapiens GN=DLG1	Homo sapiens
P26358	C	canonical	  1.000	  1.000	34	  0.366	25	19	19p13.2	10244022	10305811	-			P26358	2876	7				DNMT1_HUMAN DNA (cytosine-5)-methyltransferase 1 OS=Homo sapiens GN=DNMT1 PE=1 SV=2 CONCAT=8	Homo sapiens
Q99956	C	canonical	  1.000	  1.000	49	  2.083	15	X	Xq28	152912650	152916773	+			Q99956	2877	5				DUS9_HUMAN Dual specificity protein phosphatase 9 OS=Homo sapiens GN=DUSP9 PE=1 SV=1 CONCAT=1	Homo sapiens
Q9UKX7	C	canonical	  1.000	  1.000	20	  0.654	12	22	22q13.31	45559722	45583896	+			Q9UKX7	2878	5				NUP50_HUMAN Nuclear pore complex protein Nup50 OS=Homo sapiens GN=NUP50 PE=1 SV=2 CONCAT=1	Homo sapiens
Q9NX58	C	canonical	  1.000	  1.000	12	  0.567	10	4	4p16.3	4269428	4291896	-			Q9NX58	2879	2				LYAR_HUMAN Cell growth-regulating nucleolar protein OS=Homo sapiens GN=LYAR PE=1 SV=2 CONCAT=3	Homo sapiens
P63220	C	canonical	  1.000	  1.000	180	 30.606	14	20	20q13.33	60962172	60963575	+			P63220	2880	5				RS21_HUMAN 40S ribosomal protein S21 OS=Homo sapiens GN=RPS21 PE=1 SV=1 CONCAT=1	Homo sapiens
P39023	C	canonical	  1.000	  1.000	353	 15.005	63	22	22q13.1	39708889	39715776	-			P39023	2881	8				RL3_HUMAN 60S ribosomal protein L3 OS=Homo sapiens GN=RPL3 PE=1 SV=2 CONCAT=5	Homo sapiens
Q969Q0	C	canonical	  1.000	  1.000	23	  4.888	11	14	14q21.3	50085237	50087403	-			Q969Q0	2882	14				RL36L_HUMAN 60S ribosomal protein L36a-like OS=Homo sapiens GN=RPL36AL PE=1 SV=3 CONCAT=2	Homo sapiens
P32969	C	canonical	  1.000	  1.000	253	 23.899	41	4	4p14	39455744	39460568	-			P32969	2883	10				RL9_HUMAN 60S ribosomal protein L9 OS=Homo sapiens GN=RPL9 PE=1 SV=1 CONCAT=1	Homo sapiens
